"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000126351",638.635248342487,-0.735176421175088,0.0784025616083795,-9.37694389179899,6.79126228053865e-21,4.90395019552076e-20,"THRA","7067","thyroid hormone receptor alpha"
"ENSG00000120913",552.501325073669,-0.90858196174782,0.0969260567528819,-9.37397013957038,6.98543635058904e-21,5.04169250416167e-20,"PDLIM2","64236","PDZ and LIM domain 2"
"ENSG00000171456",1157.5035486425,-0.621812815346232,0.066365284014493,-9.36954952547839,7.28427498450063e-21,5.25480395112924e-20,"ASXL1","171023","additional sex combs like 1, transcriptional regulator"
"ENSG00000115977",1211.16806327435,-0.76048706067,0.0811948595476581,-9.36619713251213,7.51929843085419e-21,5.4216937511707e-20,"AAK1","22848","AP2 associated kinase 1"
"ENSG00000117461",343.791977996932,-0.949776088520364,0.101449469032119,-9.36206071438055,7.81964360089682e-21,5.63549669388838e-20,"PIK3R3","8503","phosphoinositide-3-kinase regulatory subunit 3"
"ENSG00000160469",328.042834466734,0.982526660208819,0.104955413192582,9.36137194187394,7.87079484256472e-21,5.66958819109085e-20,"BRSK1","84446","BR serine/threonine kinase 1"
"ENSG00000103522",67.2659602385703,2.59545055366072,0.277354929220918,9.35786705125908,8.13625391558275e-21,5.85794383037902e-20,"IL21R","50615","interleukin 21 receptor"
"ENSG00000172594",354.736893649035,0.976734542988801,0.104384634408589,9.35707203002319,8.19768975231526e-21,5.89929451023546e-20,"SMPDL3A","10924","sphingomyelin phosphodiesterase acid like 3A"
"ENSG00000165821",218.619266617086,-1.28576509285941,0.137425640707471,-9.35607857631409,8.27510475891092e-21,5.95209828876667e-20,"SALL2","6297","spalt like transcription factor 2"
"ENSG00000124422",3826.93821752294,-0.409191050701988,0.0437438142242399,-9.35426089285195,8.41862412721401e-21,6.05237475057952e-20,"USP22","23326","ubiquitin specific peptidase 22"
"ENSG00000198830",1879.56310036186,-0.477650095816458,0.0510665179677048,-9.3534886423729,8.4803414616515e-21,6.09377242622232e-20,"HMGN2","3151","high mobility group nucleosomal binding domain 2"
"ENSG00000146250",200.167277149241,1.37920351055605,0.147503113130211,9.35033492709088,8.73706136675301e-21,6.27518569313869e-20,"PRSS35","167681","serine protease 35"
"ENSG00000152409",440.185912205143,0.88355889862428,0.0945175698145664,9.34809158083233,8.92433823518365e-21,6.40657072139e-20,"JMY","133746","junction mediating and regulatory protein, p53 cofactor"
"ENSG00000130517",1012.51779187667,0.624495425182364,0.0668330414634679,9.34411200668944,9.2663749293375e-21,6.64887213771061e-20,"PGPEP1","54858","pyroglutamyl-peptidase I"
"ENSG00000117682",688.656327128821,-0.714239317011721,0.0764458676989951,-9.34307292872954,9.35779573853437e-21,6.71120163476981e-20,"DHDDS","79947","dehydrodolichyl diphosphate synthase subunit"
"ENSG00000177728",798.592355179026,0.670260184525083,0.0717448717701237,9.3422730850039,9.42877512690859e-21,6.75881750099118e-20,"TMEM94","9772","transmembrane protein 94"
"ENSG00000196526",4785.13061159106,-0.422397095275277,0.0452175398274534,-9.34144353910255,9.50295277587183e-21,6.80867856153617e-20,"AFAP1","60312","actin filament associated protein 1"
"ENSG00000148680",123.574652910778,1.80562303539001,0.193339280273345,9.33914222105928,9.71177036867098e-21,6.95491116100451e-20,"HTR7","3363","5-hydroxytryptamine receptor 7"
"ENSG00000100320",5394.3585383974,0.425211473119188,0.0455385601301938,9.33739389000261,9.87343808445579e-21,7.06725257351673e-20,"RBFOX2","23543","RNA binding fox-1 homolog 2"
"ENSG00000132475",5864.23442174143,0.479233242822225,0.0513770425502864,9.32777012910319,1.0812160182041e-20,7.73541828946212e-20,"H3F3B","3021","H3 histone family member 3B"
"ENSG00000155324",218.642169323973,-1.17470490687729,0.125940363442496,-9.32746956390717,1.0842857010245e-20,7.7536160415813e-20,"GRAMD2B","65983","GRAM domain containing 2B"
"ENSG00000108344",2610.58716022513,-0.458928422826774,0.0492061643978149,-9.32664491213938,1.09275222897843e-20,7.81036971420178e-20,"PSMD3","5709","proteasome 26S subunit, non-ATPase 3"
"ENSG00000107518",45.5630104273716,3.94040200377907,0.422517220136792,9.32601516809977,1.09926167327377e-20,7.85295434568607e-20,"ATRNL1","26033","attractin like 1"
"ENSG00000120254",1185.81439569624,-0.612528297827393,0.06567987979132,-9.3259655738338,1.09977593767784e-20,7.85295434568607e-20,"MTHFD1L","25902","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like"
"ENSG00000137193",149.348265944645,-1.53994990750526,0.165294620687948,-9.31639457531086,1.2036082107476e-20,8.59020717191196e-20,"PIM1","5292","Pim-1 proto-oncogene, serine/threonine kinase"
"ENSG00000189180",287.627613872819,1.05987214624417,0.113797306634342,9.31368393146408,1.23473736475484e-20,8.80811194663928e-20,"ZNF33A","7581","zinc finger protein 33A"
"ENSG00000172009",766.15896199622,-0.691405509838032,0.0742684324245945,-9.30954764044634,1.28377935270475e-20,9.15352689896595e-20,"THOP1","7064","thimet oligopeptidase 1"
"ENSG00000106771",2670.66030684909,0.446000474361059,0.0479227608114285,9.30665234659639,1.3192485374229e-20,9.40187859987361e-20,"TMEM245","23731","transmembrane protein 245"
"ENSG00000066230",63.7062225791386,2.60456293738138,0.279869035532147,9.30636335823656,1.32284157415922e-20,9.42292852583792e-20,"SLC9A3","6550","solute carrier family 9 member A3"
"ENSG00000078674",1997.01933376426,0.50425255204632,0.0541925307745643,9.30483490693509,1.34200658438275e-20,9.55482755586133e-20,"PCM1","5108","pericentriolar material 1"
"ENSG00000131236",11223.9504729909,-0.341236349593048,0.036682902238279,-9.3023269363067,1.37405019666561e-20,9.77824809196419e-20,"CAP1","10487","cyclase associated actin cytoskeleton regulatory protein 1"
"ENSG00000196776",1667.43042496997,-0.52958373830201,0.0569488897321582,-9.29928117638019,1.41398371162089e-20,1.00575733310177e-19,"CD47","961","CD47 molecule"
"ENSG00000100439",725.209425306234,0.702987981637206,0.0755983141842309,9.29899018546953,1.41785847793716e-20,1.00802692946637e-19,"ABHD4","63874","abhydrolase domain containing 4"
"ENSG00000133874",93.3650282333228,1.97543496727712,0.212536802160281,9.29455485919742,1.47823450029678e-20,1.0504445547432e-19,"RNF122","79845","ring finger protein 122"
"ENSG00000100220",1460.15537981238,-0.561078913745624,0.0603758938765528,-9.2930949377384,1.49865848858568e-20,1.06444476167594e-19,"RTCB","51493","RNA 2',3'-cyclic phosphate and 5'-OH ligase"
"ENSG00000185947",238.996095285754,1.19629996427186,0.128775672363977,9.28979785009843,1.54581634671223e-20,1.09741046810428e-19,"ZNF267","10308","zinc finger protein 267"
"ENSG00000079387",244.646164183914,-1.15549803935433,0.124471260731787,-9.28325167240182,1.64383648496499e-20,1.16643534498864e-19,"SENP1","29843","SUMO specific peptidase 1"
"ENSG00000136381",1375.73770844967,0.559352196042693,0.0602822565169076,9.27888616587884,1.71259442322121e-20,1.2146398753337e-19,"IREB2","3658","iron responsive element binding protein 2"
"ENSG00000120337",90.8357060431566,2.2464674322509,0.242212845405721,9.27476587167761,1.78009558115733e-20,1.26190710317925e-19,"TNFSF18","8995","TNF superfamily member 18"
"ENSG00000088298",575.083813110906,0.755091148130476,0.0814482187238267,9.27081230211832,1.84733609746006e-20,1.308944202133e-19,"EDEM2","55741","ER degradation enhancing alpha-mannosidase like protein 2"
"ENSG00000047346",456.056271385852,0.841117693233685,0.0907395147422747,9.26958553418201,1.86870645626181e-20,1.32345006018196e-19,"FAM214A","56204","family with sequence similarity 214 member A"
"ENSG00000165244",46.5603125763007,-3.32418510579595,0.358889137008119,-9.26242887569135,1.99833720507364e-20,1.4145770282601e-19,"ZNF367","195828","zinc finger protein 367"
"ENSG00000130158",777.376934671914,0.668054955077198,0.0721324094411933,9.26150894241009,2.0156323414697e-20,1.42613487511188e-19,"DOCK6","57572","dedicator of cytokinesis 6"
"ENSG00000117632",2802.8167966424,-0.528625435160367,0.0570815606041953,-9.26087916246486,2.02755772807273e-20,1.43388415529443e-19,"STMN1","3925","stathmin 1"
"ENSG00000078053",80.132513261961,-2.034432888924,0.21970077252127,-9.26001700211156,2.04399661675566e-20,1.44481640948417e-19,"AMPH","273","amphiphysin"
"ENSG00000013573",80.0301336071541,-2.07763896400526,0.22447181117147,-9.25567871156072,2.12873628685048e-20,1.50399402663482e-19,"DDX11","1663","DEAD/H-box helicase 11"
"ENSG00000116044",1900.52924911242,0.497843550217761,0.0537936111763961,9.25469659557282,2.14839692934753e-20,1.51715735240651e-19,"NFE2L2","4780","nuclear factor, erythroid 2 like 2"
"ENSG00000205730",1887.33572197211,0.66841479859445,0.07225245174444,9.25110196894996,2.2218997384839e-20,1.5683121813111e-19,"ITPRIPL2","162073","ITPRIP like 2"
"ENSG00000004897",1941.89902915364,-0.539538267422038,0.0583255383445248,-9.25046356597728,2.23521133350716e-20,1.57695283069548e-19,"CDC27","996","cell division cycle 27"
"ENSG00000169247",59.25969157849,-2.52839808972481,0.273404950832188,-9.24781384546582,2.29130966154225e-20,1.61575702353157e-19,"SH3TC2","79628","SH3 domain and tetratricopeptide repeats 2"
"ENSG00000177666",1292.64756034732,0.549084893866286,0.0593839781526176,9.2463474315434,2.32295173974015e-20,1.63663663716731e-19,"PNPLA2","57104","patatin like phospholipase domain containing 2"
"ENSG00000143479",343.341173260723,1.04469244573216,0.112984444174052,9.24633876255407,2.32314007664134e-20,1.63663663716731e-19,"DYRK3","8444","dual specificity tyrosine phosphorylation regulated kinase 3"
"ENSG00000122566",8899.43535751906,-0.343028707664335,0.0371075973955746,-9.24416377615555,2.37087265035585e-20,1.66946589206615e-19,"HNRNPA2B1","3181","heterogeneous nuclear ribonucleoprotein A2/B1"
"ENSG00000165804",314.891472139258,1.04804791207949,0.113429014716993,9.23968099956065,2.47233208948045e-20,1.74007785743853e-19,"ZNF219","51222","zinc finger protein 219"
"ENSG00000158402",53.7934307925121,-2.88735130491412,0.312580153249037,-9.23715493418973,2.5313837445632e-20,1.78078919462398e-19,"CDC25C","995","cell division cycle 25C"
"ENSG00000163376",130.437723710582,1.59508960599636,0.172694151392673,9.23650044389419,2.54690981558919e-20,1.79085672052259e-19,"KBTBD8","84541","kelch repeat and BTB domain containing 8"
"ENSG00000146143",230.92749389388,-1.14726049263501,0.124213384572814,-9.23620668240052,2.55390911564309e-20,1.7949219144658e-19,"PRIM2","5558","DNA primase subunit 2"
"ENSG00000173726",3702.0767655476,0.423802022995007,0.0458881542049546,9.23554303583752,2.56979155874561e-20,1.8052234505621e-19,"TOMM20","9804","translocase of outer mitochondrial membrane 20"
"ENSG00000082516",474.75697904545,-0.801509892436364,0.0867859690796338,-9.23547781901136,2.57135759276524e-20,1.80546299200448e-19,"GEMIN5","25929","gem nuclear organelle associated protein 5"
"ENSG00000196155",167.712105993028,-1.37192337693064,0.148634909031396,-9.23015586224668,2.702383827429e-20,1.8965587070785e-19,"PLEKHG4","25894","pleckstrin homology and RhoGEF domain containing G4"
"ENSG00000070444",513.178314142929,0.806491736699024,0.0874135469033056,9.22616419616449,2.80497032535018e-20,1.96761792741604e-19,"MNT","4335","MAX network transcriptional repressor"
"ENSG00000100462",650.743242309314,-0.696848872510522,0.0755545370446647,-9.22312411362635,2.8856750939607e-20,2.0232673422832e-19,"PRMT5","10419","protein arginine methyltransferase 5"
"ENSG00000153904",2847.57603469924,-1.23802322721951,0.134235382325399,-9.22277871730144,2.89498828480592e-20,2.02883201813931e-19,"DDAH1","23576","dimethylarginine dimethylaminohydrolase 1"
"ENSG00000213699",1184.02362585654,0.553913502508655,0.0600611875900768,9.22248667957028,2.90288590594143e-20,2.0333998327835e-19,"SLC35F6","54978","solute carrier family 35 member F6"
"ENSG00000106462",196.00755808208,-1.26371547351844,0.137026401542652,-9.22242326508946,2.90460364619943e-20,2.0336365101039e-19,"EZH2","2146","enhancer of zeste 2 polycomb repressive complex 2 subunit"
"ENSG00000170004",3961.62487472492,-0.412868811705911,0.044776177540122,-9.22072482261259,2.95098596499169e-20,2.06512968433274e-19,"CHD3","1107","chromodomain helicase DNA binding protein 3"
"ENSG00000167554",86.7634158101574,2.07537194569617,0.225112524644977,9.21926467205336,2.99144564621271e-20,2.09245021043583e-19,"ZNF610","162963","zinc finger protein 610"
"ENSG00000117020",1267.73066430958,0.572933589677549,0.0621582240015096,9.21734169341188,3.04556771461679e-20,2.12929682058929e-19,"AKT3","10000","AKT serine/threonine kinase 3"
"ENSG00000069667",236.943763562039,1.1374747357778,0.123476132524382,9.21210206801048,3.19799792119302e-20,2.23480765114001e-19,"RORA","6095","RAR related orphan receptor A"
"ENSG00000170027",7586.30122398446,0.341666066651225,0.0370900932859003,9.21178774120549,3.20737833929325e-20,2.2403005670381e-19,"YWHAG","7532","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma"
"ENSG00000166747",2126.58443995489,-0.458418212601512,0.0498168467407566,-9.20207204175505,3.51112804186855e-20,2.45071748009805e-19,"AP1G1","164","adaptor related protein complex 1 gamma 1 subunit"
"ENSG00000175203",1914.40367652563,-0.492565068484498,0.0535277724500119,-9.20204682428156,3.5119523123674e-20,2.45071748009805e-19,"DCTN2","10540","dynactin subunit 2"
"ENSG00000162191",1043.55173299241,0.630275631959263,0.0685145980391307,9.19914368612794,3.60813560141185e-20,2.5166446991769e-19,"UBXN1","51035","UBX domain protein 1"
"ENSG00000198695",15331.8789595221,0.381408589427624,0.0414617903683759,9.19903810324927,3.61168229167029e-20,2.51792685026664e-19,"ND6","4541","NADH dehydrogenase, subunit 6 (complex I)"
"ENSG00000166681",3347.95438665202,0.409744914402709,0.0445465863088053,9.19812152523383,3.64261672907785e-20,2.53829245168555e-19,"BEX3","27018","brain expressed X-linked 3"
"ENSG00000143727",944.576380369603,-0.601316087321811,0.065401101247823,-9.19428076666869,3.7751155841117e-20,2.62937870882033e-19,"ACP1","52","acid phosphatase 1"
"ENSG00000013306",1072.95687883179,-0.588943844240259,0.0640561579833297,-9.19417996304944,3.7786565286943e-20,2.6306017912091e-19,"SLC25A39","51629","solute carrier family 25 member 39"
"ENSG00000082126",98.5896025268856,-1.85917021408678,0.202247230086575,-9.19256206026128,3.83594016895485e-20,2.66922031208954e-19,"MPP4","58538","membrane palmitoylated protein 4"
"ENSG00000198727",33842.6650429558,0.377680806939081,0.0411056016210156,9.18806177370212,3.999831803576e-20,2.7819434778804e-19,"CYTB","4519","cytochrome b"
"ENSG00000057935",276.486700162134,-1.05023527379569,0.114304961493897,-9.18801126451335,4.00170998310928e-20,2.7819434778804e-19,"MTA3","57504","metastasis associated 1 family member 3"
"ENSG00000132912",1812.66104866593,0.479327530130178,0.0521760686320445,9.18673144024106,4.04959213378063e-20,2.81390329409047e-19,"DCTN4","51164","dynactin subunit 4"
"ENSG00000133872",2490.43661816337,0.450197913317039,0.0490246880475976,9.18308573182447,4.1891158374473e-20,2.9094811127379e-19,"SARAF","51669","store-operated calcium entry associated regulatory factor"
"ENSG00000065600",288.82681447433,1.04872035092422,0.114208803410233,9.1824826073806,4.21265151558419e-20,2.92444927162882e-19,"TMEM206","55248","transmembrane protein 206"
"ENSG00000145703",61.8223319848084,2.55412278824627,0.278399612330266,9.17430439959201,4.54499261655822e-20,3.15367708017114e-19,"IQGAP2","10788","IQ motif containing GTPase activating protein 2"
"ENSG00000060656",462.211361266532,0.854390689736782,0.0931452676068482,9.17266879669114,4.61450487211154e-20,3.20040342612611e-19,"PTPRU","10076","protein tyrosine phosphatase, receptor type U"
"ENSG00000095209",302.986655489668,1.04196301655783,0.113617677225812,9.17078259298471,4.69597308404101e-20,3.25537400341469e-19,"TMEM38B","55151","transmembrane protein 38B"
"ENSG00000140406",576.806369712695,0.803930707830604,0.0876678841878297,9.17018490041543,4.72208382901574e-20,3.27193565923996e-19,"TLNRD1","59274","talin rod domain containing 1"
"ENSG00000008513",2338.13813025688,0.447194222193849,0.0487671016219201,9.16999795601635,4.73028009095996e-20,3.27607462314699e-19,"ST3GAL1","6482","ST3 beta-galactoside alpha-2,3-sialyltransferase 1"
"ENSG00000107438",2862.24476382167,-0.465175179184851,0.0507573441980418,-9.16468713118362,4.96909064991753e-20,3.43985241890486e-19,"PDLIM1","9124","PDZ and LIM domain 1"
"ENSG00000198408",2406.00968322779,0.43272983972656,0.0472311763752186,9.16195345821635,5.09662210532207e-20,3.52647965202989e-19,"MGEA5","10724","meningioma expressed antigen 5 (hyaluronidase)"
"ENSG00000104427",242.742747463242,1.15510382999866,0.12612734570949,9.15823466751787,5.27531974148767e-20,3.64841212341836e-19,"ZC2HC1A","51101","zinc finger C2HC-type containing 1A"
"ENSG00000108443",517.531606738998,-0.765906177571179,0.0836619636833661,-9.15477170091166,5.44728668020658e-20,3.76557744338108e-19,"RPS6KB1","6198","ribosomal protein S6 kinase B1"
"ENSG00000213585",4381.85453106307,-0.379210271383917,0.0414768850061678,-9.14268926722744,6.091823139231e-20,4.20915562240912e-19,"VDAC1","7416","voltage dependent anion channel 1"
"ENSG00000140682",1810.28233020973,-0.491969281443995,0.0538165779062794,-9.14159354949603,6.15387369596782e-20,4.25003704457234e-19,"TGFB1I1","7041","transforming growth factor beta 1 induced transcript 1"
"ENSG00000132561",369.174444160303,-0.899832792852353,0.0984520049520054,-9.13981176199525,6.25611297934398e-20,4.31862262714621e-19,"MATN2","4147","matrilin 2"
"ENSG00000155330",589.151121603915,0.794317308249491,0.0869165886756959,9.13884587915958,6.31223539673369e-20,4.35532421709088e-19,"C16orf87","388272","chromosome 16 open reading frame 87"
"ENSG00000112312",148.220878583035,-1.46386224831302,0.160189032857354,-9.13834250823254,6.34168061440087e-20,4.37359330346467e-19,"GMNN","51053","geminin, DNA replication inhibitor"
"ENSG00000137337",448.158722443971,-0.871850055090169,0.0954647768881483,-9.13268834338424,6.68190035711905e-20,4.60607331446307e-19,"MDC1","9656","mediator of DNA damage checkpoint 1"
"ENSG00000167535",839.306626383917,0.624144354442013,0.0683751346068839,9.12823584232001,6.96245696166289e-20,4.79722724174791e-19,"CACNB3","784","calcium voltage-gated channel auxiliary subunit beta 3"
"ENSG00000183386",528.434858794674,-0.75605116526226,0.0828273985796574,-9.12803224811104,6.97556032103314e-20,4.80400972015824e-19,"FHL3","2275","four and a half LIM domains 3"
"ENSG00000159200",1873.04203882789,-0.506317387932539,0.0554724067432503,-9.12737372791467,7.01810994373802e-20,4.83105578471793e-19,"RCAN1","1827","regulator of calcineurin 1"
"ENSG00000065802",1473.86789843035,0.537850530586026,0.058932199230458,9.12659866099223,7.06851886499997e-20,4.86348417518065e-19,"ASB1","51665","ankyrin repeat and SOCS box containing 1"
"ENSG00000117614",528.393287835813,0.835809031838579,0.091614572033711,9.12310141590827,7.30046005698691e-20,5.0207270331252e-19,"SYF2","25949","SYF2 pre-mRNA splicing factor"
"ENSG00000112473",5810.31559080388,0.38613157483164,0.0423438864005006,9.11894508641691,7.58591078861615e-20,5.21460602624183e-19,"SLC39A7","7922","solute carrier family 39 member 7"
"ENSG00000157020",3135.18823579999,-0.433377919959398,0.0475451519904028,-9.11508117687535,7.86115999039791e-20,5.40129491554706e-19,"SEC13","6396","SEC13 homolog, nuclear pore and COPII coat complex component"
"ENSG00000104980",469.215651986832,-0.797724324091899,0.0875331511119088,-9.11339662697655,7.98422875192456e-20,5.48329745320895e-19,"TIMM44","10469","translocase of inner mitochondrial membrane 44"
"ENSG00000204628",12660.274086892,-0.329381403130351,0.0361449039240899,-9.11280339331112,8.02802065306623e-20,5.51080430297579e-19,"RACK1","10399","receptor for activated C kinase 1"
"ENSG00000119927",209.65305524064,-1.20701224555312,0.132456833467908,-9.11249509709559,8.05087242086314e-20,5.52391795803915e-19,"GPAM","57678","glycerol-3-phosphate acyltransferase, mitochondrial"
"ENSG00000143878",1861.852179846,0.54680331413346,0.060018584433718,9.11056665685488,8.19527964677997e-20,5.62038303556274e-19,"RHOB","388","ras homolog family member B"
"ENSG00000102034",513.763418900385,-0.791123711470178,0.0868622515341405,-9.1077965111143,8.4072066913448e-20,5.76304242869952e-19,"ELF4","2000","E74 like ETS transcription factor 4"
"ENSG00000166710",9768.1888879931,0.357166759397833,0.0392298757744829,9.10445807809956,8.66981745151729e-20,5.94029612275508e-19,"B2M","567","beta-2-microglobulin"
"ENSG00000102858",1897.73530375077,0.500208307004645,0.0550127293561145,9.09259207567472,9.67055078530589e-20,6.62288928781776e-19,"MGRN1","23295","mahogunin ring finger 1"
"ENSG00000155366",3186.58084184034,-0.426115957698783,0.0468671397953427,-9.09199835021993,9.72351716269284e-20,6.65607041076484e-19,"RHOC","389","ras homolog family member C"
"ENSG00000099219",329.479590088943,0.98100348734068,0.107902608311298,9.09156416785119,9.76243206573601e-20,6.67960648954584e-19,"ERMP1","79956","endoplasmic reticulum metallopeptidase 1"
"ENSG00000170619",463.993608853687,0.83101450731852,0.091409867032278,9.09108102110112,9.8059165069942e-20,6.70624582274156e-19,"COMMD5","28991","COMM domain containing 5"
"ENSG00000116117",313.173555076992,-0.964803999666465,0.106154472276184,-9.08867972285068,1.00248957750543e-19,6.85282532155614e-19,"PARD3B","117583","par-3 family cell polarity regulator beta"
"ENSG00000172936",874.724114468828,0.636564604160373,0.0700671422384112,9.08506589286018,1.03635888556974e-19,7.08106502342457e-19,"MYD88","4615","myeloid differentiation primary response 88"
"ENSG00000123384",25660.0416724992,-0.369149583708999,0.0406444837180642,-9.08240307023343,1.06203651414455e-19,7.25314835285563e-19,"LRP1","4035","LDL receptor related protein 1"
"ENSG00000126458",1023.50022194188,-0.619767516046845,0.0682550202634346,-9.0801748157837,1.08400604113631e-19,7.39975962680267e-19,"RRAS","6237","RAS related"
"ENSG00000044090",1460.75220492425,0.511399806208563,0.0563239223762858,9.07961989564631,1.08954677740204e-19,7.43413907655149e-19,"CUL7","9820","cullin 7"
"ENSG00000197498",398.386545650536,-0.873065160191643,0.096188390683625,-9.07661677242587,1.1200213479845e-19,7.63853522748523e-19,"RPF2","84154","ribosome production factor 2 homolog"
"ENSG00000119333",326.280673651971,-0.997707789975874,0.109930556444506,-9.07580041659781,1.12845003908524e-19,7.69245914710373e-19,"WDR34","89891","WD repeat domain 34"
"ENSG00000162702",1241.87742620002,0.647563103422871,0.0713700682752843,9.0733148933686,1.1545003897512e-19,7.86640163853589e-19,"ZNF281","23528","zinc finger protein 281"
"ENSG00000154330",187.801484807222,-1.23514523258362,0.136154579144051,-9.071639311351,1.1723963520541e-19,7.98464761394333e-19,"PGM5","5239","phosphoglucomutase 5"
"ENSG00000105426",2755.27839656381,0.431739503819943,0.0475952228741321,9.07106801373113,1.17856051840662e-19,8.02292144123637e-19,"PTPRS","5802","protein tyrosine phosphatase, receptor type S"
"ENSG00000182636",819.282960382676,0.632489610903745,0.0697372660133846,9.06960721377221,1.19446824005144e-19,8.12745748932509e-19,"NDN","4692","necdin, MAGE family member"
"ENSG00000151623",93.0236604323542,-1.82581082919139,0.201404874794426,-9.06537555784085,1.2417573193276e-19,8.44532504487782e-19,"NR3C2","4306","nuclear receptor subfamily 3 group C member 2"
"ENSG00000153487",256.580335247082,1.07564635893457,0.118661737367306,9.06481215258973,1.24819138787548e-19,8.4851682077993e-19,"ING1","3621","inhibitor of growth family member 1"
"ENSG00000104549",1307.55935203553,0.567864668245138,0.0626607859374269,9.06252067780012,1.27470118450714e-19,8.66138591851834e-19,"SQLE","6713","squalene epoxidase"
"ENSG00000137414",573.781379237565,-0.758401955442335,0.0836994191275108,-9.0610181450239,1.2923850525391e-19,8.77749811259045e-19,"FAM8A1","51439","family with sequence similarity 8 member A1"
"ENSG00000181751",211.678770511638,-1.19198608695687,0.13157429766101,-9.05941440043194,1.31152764673203e-19,8.90340601452629e-19,"C5orf30","90355","chromosome 5 open reading frame 30"
"ENSG00000166845",123.178581795509,-1.53756282278139,0.169732724769735,-9.05872939273964,1.3197891781688e-19,8.9553650588636e-19,"C18orf54","162681","chromosome 18 open reading frame 54"
"ENSG00000142694",796.762214125292,0.667650957817244,0.0737213069643224,9.05641781609156,1.34804935064907e-19,9.14291363546525e-19,"EVA1B","55194","eva-1 homolog B"
"ENSG00000167716",572.921249871378,0.777834150796008,0.0858955833342413,9.05557795409875,1.35846449831538e-19,9.2093145244582e-19,"WDR81","124997","WD repeat domain 81"
"ENSG00000164045",129.348191917908,-1.53957669411091,0.170037997985531,-9.05430969754132,1.37434306457509e-19,9.31267498193454e-19,"CDC25A","993","cell division cycle 25A"
"ENSG00000185559",85.6651733019641,2.2717460945538,0.251045957398351,9.04912438382377,1.44119336086488e-19,9.76117084210784e-19,"DLK1","8788","delta like non-canonical Notch ligand 1"
"ENSG00000077254",1104.61221584495,0.559444192009427,0.0618332616096384,9.04762545992272,1.46110961269213e-19,9.89151744228597e-19,"USP33","23032","ubiquitin specific peptidase 33"
"ENSG00000111911",508.453029457116,0.79217648024423,0.0875934327785005,9.04378850235753,1.51333910652752e-19,1.02404002534447e-18,"HINT3","135114","histidine triad nucleotide binding protein 3"
"ENSG00000140548",238.112721363713,-1.17053794200263,0.129472151286878,-9.04084724296434,1.55462150101557e-19,1.0514920459829e-18,"ZNF710","374655","zinc finger protein 710"
"ENSG00000073536",237.76413586645,-1.0940967836874,0.121047406113971,-9.0385809891479,1.58718705828204e-19,1.07302581949361e-18,"NLE1","54475","notchless homolog 1"
"ENSG00000164323",662.36778911073,-0.690220789409764,0.0763868483860269,-9.03585897302215,1.62719390688184e-19,1.0995682622478e-18,"CFAP97","57587","cilia and flagella associated protein 97"
"ENSG00000198910",154.159674400942,-1.38442908844308,0.153244572226877,-9.03411499882323,1.65334804034962e-19,1.11672976254229e-18,"L1CAM","3897","L1 cell adhesion molecule"
"ENSG00000074370",88.8606226589256,1.97596074518361,0.218880710344296,9.02756913606253,1.75527415833135e-19,1.18503117478183e-18,"ATP2A3","489","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3"
"ENSG00000172757",13175.9741447514,-0.320327286892077,0.035491972399463,-9.025344753647,1.79130440704901e-19,1.20880239702786e-18,"CFL1","1072","cofilin 1"
"ENSG00000005801",235.46301952909,1.1424120850594,0.126583715937786,9.02495298542892,1.79772547836623e-19,1.212580233417e-18,"ZNF195","7748","zinc finger protein 195"
"ENSG00000004455",1130.5341864857,-0.572292904285689,0.0634426043559096,-9.02064015334484,1.86993367394962e-19,1.26070825648076e-18,"AK2","204","adenylate kinase 2"
"ENSG00000106780",690.353516265161,0.682906786501623,0.0757167584597937,9.01922903717878,1.89417607061147e-19,1.27646853811942e-18,"MEGF9","1955","multiple EGF like domains 9"
"ENSG00000175274",1709.11933444907,0.479844764523316,0.0532098501373874,9.01796872730069,1.91609006525099e-19,1.29064604120974e-18,"TP53I11","9537","tumor protein p53 inducible protein 11"
"ENSG00000172986",138.244793992072,-1.46628916860081,0.162614372044492,-9.01697156386413,1.93360588107911e-19,1.30184940499515e-18,"GXYLT2","727936","glucoside xylosyltransferase 2"
"ENSG00000091986",10223.0499954841,-1.04581001628364,0.116015957307483,-9.01436354579982,1.98016896364601e-19,1.33259041946187e-18,"CCDC80","151887","coiled-coil domain containing 80"
"ENSG00000114503",1705.76015834009,0.482066769581827,0.0534824581643073,9.01354922955926,1.99493332507888e-19,1.3419136168422e-18,"NCBP2","22916","nuclear cap binding protein subunit 2"
"ENSG00000142687",1731.61534978849,0.482657370855595,0.0535690663115932,9.01000155664726,2.0605356726391e-19,1.3854094317224e-18,"KIAA0319L","79932","KIAA0319 like"
"ENSG00000160209",2836.09045536265,0.43183727850933,0.0479490922315666,9.00616171050338,2.13394416228724e-19,1.43411167641538e-18,"PDXK","8566","pyridoxal kinase"
"ENSG00000168685",1787.79136692032,-0.475892398991656,0.052855505087391,-9.00364868720519,2.18337992964288e-19,1.46666606212747e-18,"IL7R","3575","interleukin 7 receptor"
